This is the node file of route1
797	549022.9240825	4589972.1095932
798	549035.7648506	4590020.4307010
799	549048.3246095	4590068.8273116
800	549060.4976228	4590117.3228552
801	549073.2848278	4590165.6593782
802	549085.8832078	4590214.0449027
803	549098.5191774	4590262.4211227
804	549111.0723739	4590310.8191184
805	549123.2240246	4590359.2743794
806	549131.1965515	4590408.6274035
807	549139.2116888	4590457.9543471
808	549151.9245779	4590506.3111714
809	549164.6374670	4590554.6679956
810	549177.3418496	4590603.0270546
811	549190.0383607	4590651.3881817
812	549202.8850573	4590699.7087339
813	549215.6467320	4590748.0484105
814	549227.6742972	4590796.5800737
815	549242.2505917	4590844.3774845
816	549262.6373782	4590889.9072950
817	549287.8242305	4590933.0377490
818	549305.8690225	4590979.5888673
819	549318.3566919	4591028.0043412
