x_m,y_m,speed_mps,notch
543593.421,4585047.425,21.3768,6
543612.849,4585055.871,21.184,6
543632.099,4585064.241,20.991,6
543651.172,4585072.533,20.798,6
543670.038,4585080.818,20.6048,6
543688.726,4585089.027,20.4116,6
543707.261,4585097.104,20.2182,6
543725.639,4585105.056,20.0248,6
543743.841,4585112.929,19.8313,6
543761.894,4585120.656,19.6377,6
543779.77,4585128.307,19.444,6
543797.389,4585136.059,19.2502,6
543814.742,4585143.934,19.0563,6
543831.918,4585151.729,18.8624,7
543848.646,4585160.013,18.6684,7
543865.145,4585168.325,18.4742,6
543881.403,4585176.673,18.28,6
543897.024,4585185.787,18.0858,6
543912.478,4585194.802,17.8914,6
543927.607,4585203.975,17.697,6
543942.266,4585213.538,17.5025,6
543956.761,4585222.996,17.3079,6
543970.895,4585232.637,17.1133,6
543984.64,4585242.502,16.9186,6
543998.226,4585252.254,16.7238,6
544011.434,4585262.184,16.5289,6
544024.261,4585272.297,16.334,6
544036.936,4585282.288,16.139,6
544049.433,4585292.189,15.944,6
544061.745,4585302.01,15.7489,6
544073.904,4585311.709,15.5537,6
544085.917,4585321.278,15.3585,6
544097.805,4585330.691,15.1632,6
544109.539,4585339.983,14.9678,6
544121.12,4585349.154,14.7724,6
544132.575,4585358.169,14.577,6
544143.88,4585367.058,14.3815,6
544155.032,4585375.826,14.1859,6
544166.031,4585384.473,13.9903,6
544176.875,4585392.999,13.7947,6
544187.565,4585401.404,13.599,6
544198.102,4585409.688,13.4033,6
544208.485,4585417.851,13.2075,6
544218.714,4585425.893,13.0117,6
544228.788,4585433.814,12.8158,7
544238.709,4585441.614,12.62,7
544248.476,4585449.293,12.4241,7
544258.089,4585456.851,12.2281,6
544267.548,4585464.288,12.0321,6
544276.852,4585471.603,11.8361,6
544286.003,4585478.798,11.6401,6
544294.999,4585485.871,11.4441,6
544303.842,4585492.823,11.248,7
544312.53,4585499.654,11.0519,7
544321.064,4585506.363,10.8558,7
544329.444,4585512.952,10.6597,7
544337.67,4585519.419,10.4636,6
544345.741,4585525.765,10.2675,6
544353.658,4585531.99,10.0713,6
544361.422,4585538.093,9.8752,6
544369.03,4585544.076,9.6791,6
544376.485,4585549.937,9.4829,6
544383.786,4585555.677,9.2868,6
544390.932,4585561.295,9.0907,6
544397.925,4585566.793,8.8946,6
544404.763,4585572.169,8.6986,6
544411.447,4585577.424,8.5025,6
544417.977,4585582.558,8.3065,6
544424.353,4585587.571,8.1105,6
544430.574,4585592.463,7.9145,6
544436.642,4585597.233,7.7186,6
544442.556,4585601.883,7.5228,6
544448.316,4585606.411,7.3269,6
544453.922,4585610.819,7.1312,6
544459.374,4585615.106,6.9355,6
544464.672,4585619.271,6.7399,6
544469.817,4585623.316,6.5443,6
544474.808,4585627.24,6.3489,6
544479.645,4585631.043,6.1535,6
544484.329,4585634.726,5.9582,6
544488.86,4585638.288,5.7631,6
544493.237,4585641.729,5.568,6
544497.461,4585645.05,5.3731,6
544501.532,4585648.251,5.1784,6
544505.45,4585651.331,4.9838,6
544509.215,4585654.291,4.7893,6
544512.827,4585657.131,4.5951,6
544516.287,4585659.852,4.4011,6
544519.594,4585662.452,4.2073,6
544522.75,4585664.933,4.0138,6
544525.753,4585667.294,3.8205,6
544528.605,4585669.536,3.6276,6
544531.305,4585671.659,3.435,6
544533.854,4585673.663,3.2428,6
544536.253,4585675.549,3.051,6
544538.501,4585677.317,2.8597,6
544540.599,4585678.966,2.669,6
544542.548,4585680.498,2.4789,6
544544.347,4585681.913,2.2895,6
544545.999,4585683.212,2.101,6
544547.503,4585684.395,1.9135,6
544548.861,4585685.462,1.7272,6
544550.074,4585686.415,1.5423,6
544551.142,4585687.256,1.3592,6
544552.068,4585687.984,1.1782,6
544552.854,4585688.602,1.0001,6
544553.503,4585689.112,0.8256,6
544554.019,4585689.518,0.6562,6
544554.408,4585689.823,0.494,6
544554.677,4585690.035,0.3426,6
544554.841,4585690.164,0.2087,6
544555.723,4585690.857,1.1218,6
544557.486,4585692.244,2.2432,6
544560.106,4585694.303,3.3326,6
544563.582,4585697.036,4.4211,6
544567.867,4585700.405,5.4517,6
544572.796,4585704.281,6.27,6
544578.275,4585708.588,6.969,6
544584.247,4585713.283,7.5971,6
544590.666,4585718.33,8.1657,6
544597.496,4585723.7,8.6881,6
544604.717,4585729.377,9.1852,6
544612.324,4585735.358,9.6763,6
544620.295,4585741.625,10.1393,6
544628.609,4585748.162,10.5769,6
544637.252,4585754.957,10.9935,6
544646.206,4585761.997,11.3901,6
544655.448,4585769.263,11.7562,6
544664.966,4585776.746,12.1079,6
544674.742,4585784.432,12.4357,6
544684.756,4585792.305,12.7379,6
544694.988,4585800.35,13.0159,6
544705.431,4585808.561,13.285,6
544716.094,4585816.944,13.5635,6
544726.987,4585825.509,13.8568,6
544738.136,4585834.274,14.1818,6
544749.523,4585843.227,14.486,6
544761.138,4585852.371,14.782,6
544772.968,4585861.686,15.0576,6
544784.983,4585871.147,15.2921,6
544797.174,4585880.756,15.5233,6
544809.542,4585890.511,15.7521,6
544822.091,4585900.41,15.9825,6
544834.816,4585910.447,16.2075,6
544847.714,4585920.621,16.4274,6
544860.774,4585930.922,16.6339,6
544873.862,4585941.246,16.67,6
544886.951,4585951.57,16.67,6
544900.039,4585961.894,16.67,6
544913.127,4585972.218,16.67,6
544926.216,4585982.542,16.67,6
544939.304,4585992.866,16.67,6
544952.392,4586003.19,16.67,6
544965.481,4586013.514,16.67,6
544978.569,4586023.838,16.67,6
544991.658,4586034.162,16.67,6
545004.746,4586044.486,16.67,6
545017.834,4586054.809,16.67,6
545030.923,4586065.133,16.67,6
545044.011,4586075.457,16.67,6
545057.099,4586085.781,16.67,6
545070.188,4586096.105,16.67,6
545083.276,4586106.429,16.67,6
545096.365,4586116.753,16.67,6
545109.453,4586127.077,16.67,6
545122.541,4586137.401,16.67,6
545135.63,4586147.725,16.67,7
545148.718,4586158.049,16.67,7
545161.806,4586168.373,16.67,7
545174.895,4586178.697,16.67,6
545187.983,4586189.021,16.67,6
545201.071,4586199.344,16.67,6
545214.16,4586209.668,16.67,6
545227.248,4586219.992,16.67,6
545240.337,4586230.316,16.67,6
545253.425,4586240.64,16.67,6
545266.513,4586250.964,16.67,6
545279.602,4586261.288,16.67,6
545292.69,4586271.612,16.67,6
545305.778,4586281.936,16.67,6
545318.867,4586292.26,16.67,6
545331.955,4586302.584,16.67,6
545345.044,4586312.908,16.67,6
545358.132,4586323.232,16.67,6
545371.22,4586333.556,16.67,6
545384.309,4586343.879,16.67,6
545397.397,4586354.203,16.67,6
545410.485,4586364.527,16.67,6
545423.574,4586374.851,16.67,6
545436.662,4586385.175,16.67,6
545449.75,4586395.499,16.67,6
545462.91,4586405.731,16.67,6
545476.195,4586415.8,16.67,6
545489.481,4586425.869,16.67,6
545502.321,4586436.46,16.67,6
545514.369,4586447.982,16.67,6
545526.416,4586459.504,16.67,6
545538.334,4586471.156,16.67,6
545550.029,4586483.036,16.67,6
545561.724,4586494.915,16.67,7
545573.464,4586506.75,16.67,7
545585.284,4586518.505,16.67,7
545597.104,4586530.26,16.67,6
545609.029,4586541.906,16.67,6
545621.137,4586553.365,16.67,6
545633.244,4586564.823,16.67,6
545645.254,4586576.382,16.67,6
545657.095,4586588.115,16.67,6
545668.937,4586599.848,16.67,6
545680.779,4586611.582,16.67,6
545692.62,4586623.315,16.67,6
545704.462,4586635.048,16.67,6
545716.304,4586646.781,16.67,6
545728.145,4586658.514,16.67,6
545739.987,4586670.247,16.67,6
545751.828,4586681.98,16.67,6
545763.67,4586693.713,16.67,6
545775.512,4586705.446,16.67,6
545787.353,4586717.179,16.67,6
545799.195,4586728.912,16.67,6
545811.037,4586740.644,16.67,6
545822.89,4586752.366,16.67,6
545834.762,4586764.069,16.67,6
545846.634,4586775.771,16.67,6
545858.505,4586787.474,16.67,6
545870.377,4586799.177,16.67,6
545882.249,4586810.88,16.67,6
545894.12,4586822.582,16.67,6
545905.992,4586834.285,16.67,6
545917.863,4586845.988,16.67,6
545929.735,4586857.69,16.67,6
545941.607,4586869.393,16.67,6
545953.478,4586881.096,16.67,7
545965.35,4586892.798,16.67,7
545977.222,4586904.501,16.67,7
545989.093,4586916.204,16.67,6
546000.965,4586927.907,16.67,6
546012.837,4586939.609,16.67,6
546024.708,4586951.312,16.67,6
546036.58,4586963.015,16.67,6
546048.451,4586974.717,16.67,6
546060.323,4586986.42,16.67,6
546072.195,4586998.123,16.67,6
546084.066,4587009.825,16.67,6
546095.938,4587021.528,16.67,6
546107.81,4587033.231,16.67,6
546119.681,4587044.933,16.67,6
546131.553,4587056.636,16.67,6
546143.425,4587068.339,16.67,6
546155.296,4587080.042,16.67,6
546167.168,4587091.744,16.67,6
546179.039,4587103.447,16.67,6
546190.911,4587115.15,16.67,6
546202.783,4587126.852,16.67,6
546214.654,4587138.555,16.67,6
546226.526,4587150.258,16.67,6
546238.398,4587161.96,16.67,6
546250.269,4587173.663,16.67,6
546262.141,4587185.366,16.67,6
546274.013,4587197.069,16.67,6
546285.884,4587208.771,16.67,6
546297.756,4587220.474,16.67,6
546309.628,4587232.177,16.67,6
546321.499,4587243.879,16.67,6
546333.371,4587255.582,16.67,6
546345.242,4587267.285,16.67,6
546357.079,4587279.023,16.67,6
546368.857,4587290.82,16.67,6
546380.635,4587302.617,16.67,6
546392.41,4587314.416,16.67,6
546404.181,4587326.22,16.67,6
546415.952,4587338.025,16.67,6
546427.723,4587349.829,16.67,6
546439.494,4587361.633,16.67,6
546451.264,4587373.437,16.67,6
546462.999,4587385.277,16.67,6
546474.675,4587397.175,16.67,6
546486.351,4587409.073,16.67,6
546497.945,4587421.049,16.67,6
546509.408,4587433.153,16.67,6
546520.871,4587445.256,16.67,6
546532.333,4587457.36,16.67,6
546543.796,4587469.463,16.67,6
546555.259,4587481.567,16.67,6
546566.722,4587493.67,16.67,6
546578.184,4587505.774,16.67,6
546589.647,4587517.877,16.67,6
546601.11,4587529.981,16.67,6
546612.573,4587542.084,16.67,6
546624.035,4587554.188,16.67,6
546635.498,4587566.291,16.67,6
546646.961,4587578.395,16.67,6
546658.424,4587590.498,16.67,6
546669.886,4587602.601,16.67,6
546681.349,4587614.705,16.67,6
546692.812,4587626.808,16.67,6
546704.275,4587638.912,16.67,6
546715.737,4587651.015,16.67,6
546727.2,4587663.119,16.67,6
546738.663,4587675.222,16.67,6
546750.126,4587687.326,16.67,6
546761.588,4587699.429,16.67,7
546773.051,4587711.533,16.67,7
546784.514,4587723.636,16.67,7
546795.977,4587735.74,16.67,6
546807.439,4587747.843,16.67,6
546818.902,4587759.947,16.67,6
546830.365,4587772.05,16.67,6
546841.827,4587784.154,16.67,6
546853.29,4587796.257,16.67,6
546864.753,4587808.361,16.67,6
546876.215,4587820.465,16.67,6
546887.676,4587832.57,16.67,6
546899.137,4587844.675,16.67,6
546910.587,4587856.79,16.67,6
546922.021,4587868.922,16.67,6
546933.454,4587881.053,16.67,6
546944.886,4587893.186,16.67,6
546956.318,4587905.319,16.67,6
546967.749,4587917.451,16.67,6
546979.181,4587929.584,16.67,6
546990.612,4587941.717,16.67,6
547002.044,4587953.85,16.67,6
547013.475,4587965.983,16.67,6
547024.907,4587978.116,16.67,6
547036.338,4587990.249,16.67,6
547047.819,4588002.336,16.67,6
547059.376,4588014.349,16.67,6
547070.932,4588026.363,16.67,6
547082.736,4588038.127,16.67,6
547094.921,4588049.502,16.67,6
547107.106,4588060.878,16.67,6
547119.65,4588071.836,16.67,6
547132.744,4588082.152,16.67,6
547145.839,4588092.469,16.67,6
547159.098,4588102.567,16.67,6
547172.608,4588112.332,16.67,6
547186.119,4588122.097,16.67,6
547200.021,4588131.252,16.67,6
547214.514,4588139.488,16.67,6
547229.008,4588147.725,16.67,6
547243.939,4588155.027,16.67,6
547259.53,4588160.928,16.67,6
547275.121,4588166.828,16.67,6
547290.81,4588172.45,16.67,6
547306.647,4588177.656,16.67,6
547322.483,4588182.861,16.67,6
547338.319,4588188.067,16.67,6
547354.156,4588193.273,16.67,6
547369.992,4588198.478,16.67,6
547385.829,4588203.684,16.67,6
547401.665,4588208.89,16.67,6
547417.501,4588214.095,16.67,6
547433.338,4588219.301,16.67,6
547449.174,4588224.506,16.67,6
547465.01,4588229.712,16.67,6
547480.847,4588234.918,16.67,6
547496.683,4588240.123,16.67,6
547512.519,4588245.329,16.67,6
547528.356,4588250.535,16.67,6
547544.192,4588255.74,16.67,6
547560.028,4588260.946,16.67,6
547575.865,4588266.151,16.67,6
547591.701,4588271.357,16.67,6
547607.538,4588276.563,16.67,6
547623.374,4588281.768,16.67,6
547639.21,4588286.974,16.67,6
547655.047,4588292.18,16.67,6
547670.883,4588297.385,16.67,6
547686.719,4588302.591,16.67,6
547702.556,4588307.797,16.67,6
547718.392,4588313.002,16.67,6
547734.228,4588318.208,16.67,6
547750.065,4588323.413,16.67,7
547765.901,4588328.619,16.67,7
547781.738,4588333.825,16.67,7
547797.574,4588339.03,16.67,6
547813.41,4588344.236,16.67,6
547829.247,4588349.442,16.67,6
547845.083,4588354.647,16.67,6
547860.867,4588360.007,16.67,6
547876.574,4588365.589,16.67,6
547892.282,4588371.172,16.67,6
547907.819,4588377.187,16.67,6
547923.11,4588383.826,16.67,6
547938.401,4588390.464,16.67,6
547953.482,4588397.543,16.67,6
547968.263,4588405.251,16.67,6
547983.043,4588412.96,16.67,6
547997.491,4588421.238,16.67,6
548011.469,4588430.322,16.67,6
548025.447,4588439.405,16.67,6
548039.064,4588448.993,16.67,6
548052.174,4588459.29,16.67,6
548065.283,4588469.586,16.67,6
548078.079,4588480.256,16.67,6
548090.436,4588491.444,16.67,6
548102.794,4588502.633,16.67,6
548114.721,4588514.256,16.67,6
548126.054,4588526.482,16.67,6
548137.386,4588538.707,16.67,6
548148.563,4588551.073,16.67,6
548159.525,4588563.631,16.67,6
548170.488,4588576.19,16.67,6
548181.466,4588588.735,16.67,6
548192.465,4588601.261,16.67,6
548203.464,4588613.788,16.67,6
548214.122,4588626.595,16.67,6
548224.313,4588639.787,16.67,6
548234.504,4588652.979,16.67,6
548243.965,4588666.666,16.67,6
548252.449,4588681.016,16.67,6
548260.932,4588695.366,16.67,6
548269.304,4588709.78,16.67,6
548277.528,4588724.28,16.67,6
548285.753,4588738.78,16.67,6
548294.955,4588752.615,16.67,6
548305.427,4588765.585,16.67,6
548315.899,4588778.555,16.67,6
548326.522,4588791.4,16.67,6
548337.34,4588804.083,16.67,6
548348.158,4588816.766,16.67,6
548358.976,4588829.449,16.67,6
548369.794,4588842.132,16.67,6
548380.612,4588854.815,16.67,6
548391.43,4588867.498,16.67,6
548402.248,4588880.181,16.67,6
548413.066,4588892.864,16.67,6
548423.76,4588905.401,16.478,6
548434.328,4588917.792,16.2859,6
548444.772,4588930.036,16.0936,6
548455.091,4588942.134,15.9012,6
548465.286,4588954.086,15.7087,6
548475.355,4588965.891,15.516,6
548485.299,4588977.549,15.3233,6
548495.118,4588989.061,15.1304,6
548504.811,4589000.426,14.9374,6
548514.38,4589011.644,14.7442,6
548523.822,4589022.715,14.551,6
548533.14,4589033.638,14.3577,6
548542.332,4589044.415,14.1642,6
548551.398,4589055.044,13.9707,6
548560.339,4589065.526,13.777,6
548569.154,4589075.861,13.5833,6
548577.843,4589086.048,13.3894,6
548586.404,4589096.089,13.1955,6
548594.838,4589105.983,13.0014,6
548603.146,4589115.73,12.8073,6
548611.328,4589125.329,12.6131,6
548619.077,4589135.03,12.4187,6
548626.57,4589144.689,12.2244,6
548633.944,4589154.194,12.0299,6
548641.198,4589163.545,11.8354,6
548648.315,4589172.757,11.6407,6
548655.298,4589181.827,11.4461,6
548662.162,4589190.741,11.2513,6
548668.907,4589199.502,11.0565,6
548675.58,4589208.071,10.8616,6
548682.532,4589216.161,10.6667,6
548689.357,4589224.103,10.4717,6
548696.054,4589231.897,10.2766,6
548702.625,4589239.544,10.0816,6
548709.068,4589247.042,9.8864,6
548715.384,4589254.392,9.6913,6
548721.573,4589261.595,9.4961,6
548727.635,4589268.649,9.3008,6
548733.569,4589275.555,9.1056,6
548739.376,4589282.313,8.9103,6
548744.433,4589289.405,8.715,6
548749.298,4589296.399,8.5197,6
548754.051,4589303.233,8.3244,6
548758.693,4589309.907,8.129,6
548763.223,4589316.42,7.9337,6
548767.641,4589322.773,7.7384,6
548771.394,4589329.307,7.5431,6
548774.906,4589335.762,7.3478,6
548778.325,4589342.044,7.1526,6
548781.651,4589348.155,6.9573,6
548784.883,4589354.095,6.7622,6
548788.022,4589359.863,6.567,6
548791.068,4589365.46,6.372,6
548794.021,4589370.885,6.1769,6
548796.88,4589376.14,5.982,6
548799.646,4589381.223,5.7872,6
548802.32,4589386.135,5.5924,6
548804.9,4589390.876,5.3978,6
548807.387,4589395.447,5.2033,6
548809.781,4589399.846,5.0089,6
548812.083,4589404.075,4.8146,6
548814.291,4589408.134,4.6206,6
548816.407,4589412.022,4.4267,6
548818.426,4589415.743,4.233,6
548820.353,4589419.293,4.0396,6
548822.187,4589422.674,3.8465,6
548823.93,4589425.885,3.6536,6
548825.58,4589428.927,3.4611,6
548827.14,4589431.8,3.2689,6
548828.607,4589434.505,3.0771,6
548829.984,4589437.041,2.8858,6
548831.269,4589439.41,2.6951,6
548832.464,4589441.612,2.505,6
548833.568,4589443.647,2.3155,6
548834.582,4589445.517,2.1269,6
548835.507,4589447.221,1.9393,6
548836.343,4589448.762,1.7528,6
548837.091,4589450.14,1.5678,6
548837.751,4589451.356,1.3844,6
548838.325,4589452.414,1.2031,6
548838.814,4589453.314,1.0245,6
548839.219,4589454.061,0.8495,6
548839.543,4589454.658,0.6792,6
548839.789,4589455.111,0.5159,6
548839.962,4589455.43,0.3627,6
548840.07,4589455.629,0.2258,6
548840.624,4589456.549,1.0747,6
548841.749,4589458.38,2.1489,6
548843.423,4589461.104,3.1975,6
548845.645,4589464.722,4.2452,6
548848.416,4589469.232,5.2938,6
548851.614,4589474.439,6.1107,6
548855.174,4589480.235,6.8018,6
548859.053,4589486.548,7.4099,6
548863.229,4589493.347,7.9789,6
548867.4,4589500.737,8.4995,6
548871.156,4589508.926,9.0092,6
548875.133,4589517.599,9.5416,6
548879.32,4589526.728,10.0425,6
548883.701,4589536.282,10.5104,6
548887.866,4589546.387,10.9555,6
548890.942,4589557.336,11.3725,6
548894.123,4589568.653,11.7553,6
548897.403,4589580.324,12.1231,6
548900.773,4589592.338,12.4785,6
548904.116,4589604.718,12.823,6
548907.546,4589617.421,13.1579,6
548911.06,4589630.437,13.4821,6
548914.651,4589643.756,13.7947,6
548918.309,4589657.369,14.096,6
548922.041,4589671.255,14.3779,6
548925.842,4589685.399,14.6461,6
548930.749,4589699.464,14.9073,6
548936.013,4589713.674,15.1535,6
548941.354,4589728.093,15.3761,6
548947.057,4589742.602,15.5928,6
548953.112,4589757.2,15.8037,6
548959.246,4589771.985,16.0069,6
548965.178,4589787.059,16.2041,6
548970.706,4589802.494,16.3952,6
548976.299,4589818.113,16.5897,6
548981.878,4589833.95,16.7915,6
548987.372,4589850.042,17.004,6
548992.938,4589866.348,17.2295,6
548998.173,4589882.97,17.4343,6
549002.93,4589899.93,17.6141,6
549007.724,4589917.023,17.7525,6
549012.507,4589934.269,17.8974,6
549017.293,4589951.654,18.0317,6
549022.121,4589969.192,18.1904,6
549026.854,4589986.897,18.3264,6
549031.59,4590004.719,18.4403,6
549036.328,4590022.602,18.5007,6
549040.992,4590040.574,18.5677,6
549045.68,4590058.638,18.662,6
549050.33,4590076.818,18.7654,6
549054.927,4590095.131,18.8811,6
549059.564,4590113.602,19.0436,6
549064.432,4590132.195,19.2203,6
549069.392,4590150.943,19.3929,6
549074.385,4590169.885,19.5891,6
549079.362,4590188.999,19.7519,6
549084.363,4590208.205,19.8464,6
549089.398,4590227.501,19.9414,6
549094.462,4590246.887,20.0364,6
549099.543,4590266.369,20.1347,6
549104.622,4590285.951,20.2299,6
549109.725,4590305.623,20.3228,6
549114.733,4590325.416,20.4165,6
549119.722,4590345.309,20.5089,6
549124.214,4590365.401,20.6039,6
549127.514,4590385.83,20.6938,6
549130.828,4590406.347,20.7835,6
549134.175,4590426.958,20.8811,6
549137.54,4590447.665,20.9786,6
